frame,x,y,width,height,confidence
129,344.6402893066406,266.9405746459961,50.79034423828125,123.31709289550781,0.771234929561615
130,330.5830078125,260.5712890625,54.3082275390625,133.4794921875,0.7877570986747742
131,324.9932403564453,238.04620361328125,46.877044677734375,118.60986328125,0.8067388534545898
132,280.8977966308594,151.46128845214844,36.01904296875,117.06198120117188,0.7417224645614624
133,316.7384490966797,220.70072174072266,44.398590087890625,127.65214538574219,0.8066133856773376
134,313.6531677246094,201.24314880371094,44.09930419921875,113.75698852539062,0.8424927592277527
135,309.208740234375,197.08330535888672,40.72772216796875,119.80879211425781,0.7919283509254456
136,301.78086853027344,187.0068130493164,41.190032958984375,117.46080017089844,0.8477100729942322
137,299.3792419433594,174.63744354248047,40.79449462890625,110.54133605957031,0.8454833030700684
138,295.94065856933594,171.33414459228516,39.024261474609375,117.46525573730469,0.8780434131622314
139,293.30506896972656,161.29626846313477,37.885162353515625,114.47808074951172,0.8483166694641113
140,288.6495819091797,151.62971115112305,37.379241943359375,110.5579605102539,0.8581246733665466
141,282.3823699951172,143.76661682128906,36.235443115234375,111.324951171875,0.7646049857139587
142,276.407470703125,117.58707046508789,39.110595703125,134.92296600341797,0.7926892638206482
143,274.7170867919922,112.68475532531738,36.699920654296875,134.73196029663086,0.6400663256645203
144,,,,,0.0
145,268.2600402832031,97.68526649475098,23.09967041015625,124.58893966674805,0.2777685225009918
146,,,,,0.0
147,,,,,0.0
148,,,,,0.0
149,,,,,0.0
150,,,,,0.0
151,,,,,0.0
152,,,,,0.0
153,,,,,0.0
154,,,,,0.0
155,,,,,0.0
156,,,,,0.0
157,,,,,0.0
158,,,,,0.0
159,,,,,0.0
160,,,,,0.0
161,,,,,0.0
162,,,,,0.0
163,,,,,0.0
164,479.605712890625,460.3971710205078,63.95361328125,102.56698608398438,0.5968202948570251
165,463.6941375732422,450.6446838378906,64.08126831054688,122.68798828125,0.5760795474052429
166,446.27880859375,437.4551696777344,61.85821533203125,143.26153564453125,0.6457944512367249
167,434.39324951171875,414.685546875,62.7939453125,142.0438232421875,0.569847047328949
168,412.64453125,407.01112365722656,75.5714111328125,158.39932250976562,0.7152308821678162
169,400.1105041503906,372.18365478515625,73.43231201171875,130.3935546875,0.8545441031455994
170,393.4025421142578,360.3498992919922,60.744354248046875,140.69070434570312,0.791374921798706
171,382.32481384277344,344.712646484375,55.509674072265625,146.3585205078125,0.8417081236839294
172,367.2607421875,314.4837341308594,58.822998046875,127.539794921875,0.7431305646896362
173,352.3028259277344,303.4018096923828,62.9033203125,132.14102172851562,0.7827770113945007
174,341.3900909423828,284.2682876586914,60.933502197265625,129.9077606201172,0.8256677985191345
175,336.8714904785156,269.0536193847656,56.42840576171875,130.34783935546875,0.8933711647987366
176,333.9346618652344,257.8727264404297,49.53955078125,136.19876098632812,0.8550161719322205
177,326.13954162597656,236.39736938476562,44.875579833984375,122.31256103515625,0.5833092927932739
178,,,,,0.0
179,309.5921325683594,208.0382537841797,43.53564453125,110.26516723632812,0.8506458401679993
180,304.0343017578125,198.66372680664062,47.3896484375,117.73095703125,0.8280473947525024
181,301.72027587890625,193.9444580078125,52.97998046875,122.83267211914062,0.8788208961486816
182,297.83607482910156,178.01694107055664,44.929779052734375,117.02025604248047,0.8774584531784058
183,292.59751892089844,167.55962371826172,43.457916259765625,110.44160461425781,0.8458878397941589
184,286.648193359375,164.32049560546875,37.8592529296875,115.65573120117188,0.84679114818573
185,284.60137939453125,155.31526947021484,42.181640625,117.74797058105469,0.8457601070404053
186,278.1770477294922,147.50448989868164,35.683197021484375,109.86421966552734,0.8758833408355713
187,277.49745178222656,145.7192611694336,35.790863037109375,112.67378234863281,0.8708658814430237
188,276.4771728515625,145.42525482177734,36.4849853515625,114.91468811035156,0.8754166960716248
189,275.5863342285156,145.20473098754883,37.19378662109375,115.7098617553711,0.8751035928726196
190,275.2215270996094,143.99392318725586,36.84869384765625,113.22138214111328,0.8690515756607056
191,274.6516418457031,143.53067779541016,35.06890869140625,112.70622253417969,0.8468062281608582
192,274.3772888183594,140.18376541137695,35.46112060546875,117.98116302490234,0.9033525586128235
193,273.37293243408203,135.53569412231445,35.61143493652344,118.93624114990234,0.8698592782020569
194,271.6583709716797,124.7733383178711,32.312591552734375,101.94471740722656,0.8477962613105774
195,337.03382873535156,360.7468719482422,56.793548583984375,161.42587280273438,0.7355888485908508
196,336.18031311035156,357.6743927001953,54.659576416015625,169.95376586914062,0.7904829382896423
197,334.6068420410156,335.73646545410156,52.61767578125,146.01553344726562,0.8136705160140991
198,333.8575897216797,324.8424072265625,51.161102294921875,136.5821533203125,0.7380296587944031
199,336.41064453125,323.3414993286133,52.3853759765625,142.6882781982422,0.6491590738296509
200,342.02601623535156,320.9425811767578,57.788177490234375,149.04794311523438,0.7451298236846924
201,347.33477783203125,312.70751953125,71.615478515625,139.64666748046875,0.625294029712677
202,355.4428253173828,308.9036102294922,71.75332641601562,141.65945434570312,0.6274172067642212
203,366.58604431152344,304.2991256713867,59.970611572265625,142.56056213378906,0.7093814015388489
204,372.03594970703125,304.5678253173828,53.02392578125,143.06845092773438,0.8050151467323303
205,372.8694610595703,299.0772247314453,54.245086669921875,158.62924194335938,0.5700259208679199
206,373.8331756591797,290.91748046875,52.520843505859375,162.8212890625,0.6980096101760864
207,155.6793212890625,156.7198257446289,28.22857666015625,111.53846740722656,0.559983491897583
208,379.199462890625,274.7440948486328,50.42889404296875,138.69180297851562,0.7892828583717346
209,155.08208465576172,165.63886260986328,37.74784851074219,103.41752624511719,0.8063008189201355
210,152.11865997314453,183.15500259399414,48.11820983886719,119.5223617553711,0.813424289226532
211,152.94988250732422,186.6938247680664,47.38179016113281,114.97978210449219,0.8553491234779358
212,156.93094635009766,194.31356048583984,45.99235534667969,112.98396301269531,0.712200403213501
213,160.721435546875,211.1012191772461,47.398345947265625,128.2144317626953,0.7479894161224365
214,162.56597900390625,215.12271881103516,52.42315673828125,123.75175476074219,0.7588068842887878
215,162.69752502441406,223.43289184570312,55.049407958984375,121.80810546875,0.8062914609909058
216,161.17418670654297,239.8777618408203,54.01033020019531,130.43148803710938,0.7357778549194336
217,396.4464569091797,228.61109924316406,43.921539306640625,135.87850952148438,0.8039997220039368
218,394.40589904785156,226.3936004638672,45.016510009765625,141.28036499023438,0.7556164264678955
219,393.2884826660156,219.7165985107422,44.73895263671875,145.93887329101562,0.7863367199897766
220,392.1828155517578,207.28662109375,46.676971435546875,134.40045166015625,0.8014607429504395
221,392.29515075683594,196.69763946533203,44.509613037109375,133.06187438964844,0.7952362298965454
222,389.0646514892578,192.94792938232422,43.782318115234375,139.59303283691406,0.8417375087738037
223,386.62486267089844,181.51862335205078,45.250579833984375,133.9382781982422,0.8373702764511108
224,385.3298797607422,171.5482406616211,43.948516845703125,121.09892272949219,0.8291947841644287
225,385.1194610595703,169.1908721923828,48.036651611328125,126.99136352539062,0.8044636249542236
226,388.6342010498047,160.44170379638672,48.461883544921875,122.36088562011719,0.8094104528427124
227,394.7678527832031,152.6691665649414,40.84417724609375,119.96592712402344,0.8125045299530029
228,394.9656677246094,151.10858154296875,39.94775390625,120.98312377929688,0.8320201635360718
229,393.184814453125,143.0671615600586,39.51287841796875,115.13343811035156,0.7994454503059387
230,393.71875,139.77386474609375,38.5384521484375,114.8328857421875,0.787616491317749
231,395.7196807861328,139.16739654541016,39.773651123046875,117.10969543457031,0.7649074196815491
232,398.40008544921875,138.6438751220703,43.197265625,116.38931274414062,0.3520044684410095
233,398.28759765625,139.12255859375,45.4625244140625,115.32675170898438,0.3209384083747864
234,398.48297119140625,138.5096893310547,47.3134765625,118.026611328125,0.40991583466529846
235,398.153564453125,138.35602569580078,48.22039794921875,117.67460632324219,0.39127758145332336
236,397.89540100097656,138.0838851928711,49.349212646484375,118.43965148925781,0.41290608048439026
237,398.5017395019531,137.80692291259766,50.169189453125,118.18794250488281,0.3088444173336029
238,398.8734436035156,138.1400604248047,50.87677001953125,116.88955688476562,0.33627697825431824
239,395.719970703125,143.6694107055664,45.81475830078125,105.77021789550781,0.29540422558784485
240,399.26605224609375,139.06065368652344,50.7705078125,115.2198486328125,0.42040401697158813
241,401.05613708496094,140.56412506103516,52.848968505859375,113.33091735839844,0.35000500082969666
242,400.8584442138672,143.3858413696289,51.395416259765625,107.97709655761719,0.305436372756958
243,401.2470703125,143.9677963256836,51.32489013671875,106.63502502441406,0.41369035840034485
244,401.0761260986328,143.9147491455078,52.397369384765625,106.88519287109375,0.3186866044998169
245,401.2975158691406,143.95094680786133,52.93865966796875,106.7860336303711,0.3184230327606201
246,400.587890625,144.57251358032227,52.32080078125,105.45458221435547,0.290834903717041
247,400.3725891113281,144.0215835571289,51.694580078125,106.64634704589844,0.30415913462638855
248,400.30699157714844,143.3963851928711,50.849517822265625,107.85163879394531,0.3231404423713684
249,400.7960968017578,141.73106384277344,52.835540771484375,111.114013671875,0.35165590047836304
250,399.2720184326172,142.0662078857422,52.849884033203125,109.07861328125,0.2849654257297516
251,399.34625244140625,142.1978874206543,52.4609375,108.74738311767578,0.3008250296115875
252,399.549072265625,141.7484130859375,53.4072265625,109.66220092773438,0.28066861629486084
253,399.5804901123047,140.44850540161133,53.325836181640625,112.1695785522461,0.35429883003234863
254,399.86952209472656,140.26162338256836,53.923736572265625,112.7112808227539,0.33940497040748596
255,399.85911560058594,142.31698989868164,54.026519775390625,108.42769622802734,0.27883458137512207
256,400.062255859375,141.69424057006836,54.44610595703125,109.69495391845703,0.30159902572631836
257,399.91246032714844,141.72541427612305,54.264556884765625,109.47193145751953,0.32431790232658386
258,399.8992462158203,140.54542922973633,54.610809326171875,111.9393539428711,0.31474632024765015
259,400.106201171875,139.858154296875,55.02325439453125,113.34994506835938,0.35371991991996765
260,400.4779815673828,140.13967514038086,55.937225341796875,112.7479019165039,0.3160676062107086
261,400.3561096191406,140.25704193115234,55.80889892578125,112.56657409667969,0.3244633972644806
262,400.275146484375,140.28350067138672,56.2431640625,112.25215148925781,0.3603810966014862
263,400.2686767578125,140.3946533203125,56.2313232421875,111.99087524414062,0.3572121262550354
264,400.4169464111328,140.1779556274414,56.154998779296875,112.46961975097656,0.3155982196331024
265,,,,,0.0
266,,,,,0.0
267,,,,,0.0
268,,,,,0.0
269,,,,,0.0
270,,,,,0.0
271,,,,,0.0
272,,,,,0.0
273,,,,,0.0
274,395.06072998046875,141.11065673828125,46.397216796875,110.339111328125,0.29702576994895935
275,,,,,0.0
276,,,,,0.0
277,,,,,0.0
278,,,,,0.0
279,,,,,0.0
280,395.8042449951172,148.04862213134766,46.573516845703125,96.71452331542969,0.2719065546989441
281,,,,,0.0
282,,,,,0.0
283,,,,,0.0
284,,,,,0.0
285,,,,,0.0
286,,,,,0.0
287,,,,,0.0
288,,,,,0.0
289,,,,,0.0
290,,,,,0.0
291,,,,,0.0
292,,,,,0.0
293,,,,,0.0
294,,,,,0.0
295,,,,,0.0
296,,,,,0.0
297,153.4529037475586,165.5709571838379,33.12510681152344,117.93883514404297,0.6629974842071533
298,153.95203399658203,175.41628646850586,33.43989562988281,121.84253692626953,0.6342827081680298
299,399.72564697265625,149.41526794433594,27.070556640625,88.00778198242188,0.34621500968933105
300,399.8435974121094,149.0206298828125,26.98553466796875,87.62265014648438,0.35840165615081787
301,,,,,0.0
302,,,,,0.0
303,168.7694320678711,230.8363800048828,42.60908508300781,129.94894409179688,0.39859864115715027
304,163.4011993408203,250.5396957397461,57.570404052734375,139.1566925048828,0.3860843777656555
305,,,,,0.0
306,173.41357421875,271.9331588745117,41.344146728515625,122.49610900878906,0.5172616839408875
307,175.9495849609375,294.07728576660156,43.658782958984375,139.17880249023438,0.5798914432525635
308,178.522705078125,310.48036193847656,37.86944580078125,138.78915405273438,0.7202630043029785
309,,,,,0.0
310,,,,,0.0
311,,,,,0.0
312,184.57881927490234,402.9308319091797,53.68190002441406,199.97457885742188,0.32191771268844604
313,185.74181365966797,416.864013671875,51.40730285644531,178.10418701171875,0.37853747606277466
314,,,,,0.0
315,,,,,0.0
316,,,,,0.0
317,412.9408721923828,141.4215087890625,47.853912353515625,110.08209228515625,0.28030627965927124
318,411.1240692138672,140.71942520141602,45.178619384765625,108.76433563232422,0.26115188002586365
319,411.49656677246094,138.7058448791504,42.078948974609375,104.60582733154297,0.28227365016937256
320,406.3031921386719,142.7871551513672,41.83453369140625,113.66519165039062,0.2934700846672058
321,404.3418426513672,144.40232849121094,42.408782958984375,117.9259033203125,0.42847350239753723
322,405.5098876953125,144.4049186706543,44.7664794921875,118.3510513305664,0.45547762513160706
323,405.4307861328125,145.31346893310547,44.8736572265625,116.62910461425781,0.5178391933441162
324,403.343994140625,145.34527587890625,41.06561279296875,114.57736206054688,0.5775661468505859
325,402.564697265625,145.4661865234375,39.54656982421875,114.0465087890625,0.49311721324920654
326,403.0478515625,145.2443084716797,40.41845703125,114.6829833984375,0.5250047445297241
327,402.6782684326172,145.33128356933594,39.493865966796875,114.61080932617188,0.5544711947441101
328,403.1582489013672,146.3244400024414,40.061309814453125,112.47520446777344,0.59345543384552
329,407.7544860839844,145.1157112121582,51.06512451171875,117.2107162475586,0.5360196232795715
330,408.260498046875,145.4505386352539,52.1173095703125,116.39604187011719,0.35146746039390564
331,408.24131774902344,145.38434600830078,51.955474853515625,116.59953308105469,0.32321009039878845
332,408.22613525390625,145.3974380493164,51.81298828125,116.74958801269531,0.2996601462364197
333,,,,,0.0
334,,,,,0.0
335,,,,,0.0
336,,,,,0.0
337,,,,,0.0
338,,,,,0.0
339,408.1623992919922,145.76165771484375,51.484954833984375,115.82345581054688,0.28052467107772827
340,407.7823944091797,146.5293083190918,51.076202392578125,114.1790542602539,0.3622901737689972
341,408.1849822998047,146.2044448852539,51.773773193359375,114.99519348144531,0.34317561984062195
342,407.4564971923828,145.94492721557617,50.559783935546875,114.7537612915039,0.37988460063934326
343,407.1874694824219,145.48564529418945,48.17913818359375,115.75383758544922,0.2759152054786682
344,406.1843719482422,145.48380661010742,45.886322021484375,115.2645034790039,0.28171825408935547
345,405.7838439941406,145.28172302246094,44.85986328125,114.923828125,0.2941783368587494
346,,,,,0.0
347,404.1913604736328,142.7275505065918,40.563201904296875,113.2692642211914,0.26969602704048157
348,,,,,0.0
349,,,,,0.0
350,,,,,0.0
351,,,,,0.0
352,,,,,0.0
353,,,,,0.0
354,,,,,0.0
355,,,,,0.0
356,,,,,0.0
357,,,,,0.0
358,,,,,0.0
359,,,,,0.0
360,,,,,0.0
361,,,,,0.0
362,,,,,0.0
363,,,,,0.0
364,,,,,0.0
365,506.1122589111328,118.52839660644531,11.398162841796875,44.7171630859375,0.3576205372810364
366,,,,,0.0
367,,,,,0.0
368,,,,,0.0
369,,,,,0.0
370,,,,,0.0
371,,,,,0.0
372,,,,,0.0
373,,,,,0.0
374,,,,,0.0
375,495.5210418701172,140.15373992919922,32.354888916015625,117.17939758300781,0.34210124611854553
376,497.2145538330078,148.71195602416992,28.996490478515625,101.8104019165039,0.34440574049949646
377,495.2298278808594,149.2991828918457,32.92462158203125,95.6565170288086,0.47200196981430054
378,396.8162841796875,145.90649795532227,27.97760009765625,106.05059051513672,0.3640570342540741
379,399.7716522216797,144.630859375,31.668914794921875,108.54034423828125,0.5575702786445618
380,403.5739288330078,142.43366622924805,31.442108154296875,111.12885284423828,0.68254154920578
381,405.21910095214844,147.7685317993164,33.246002197265625,104.25175476074219,0.4946413040161133
382,283.5923538208008,448.4730987548828,72.00511169433594,126.48953247070312,0.6665506362915039
383,279.6566696166992,434.7122497558594,71.12886047363281,154.07598876953125,0.769126832485199
384,275.1210479736328,417.49609375,68.51278686523438,165.6080322265625,0.8774682879447937
385,267.7267761230469,397.4801330566406,65.386962890625,166.42059326171875,0.8563332557678223
386,261.2182159423828,373.3253479003906,63.662994384765625,168.72039794921875,0.7577312588691711
387,257.1010208129883,352.7174987792969,61.97831726074219,159.114990234375,0.8435861468315125
388,253.14144897460938,334.4040298461914,61.66961669921875,159.6099090576172,0.8755759596824646
389,254.5947723388672,309.4469757080078,48.593536376953125,141.52529907226562,0.7787431478500366
390,243.2996063232422,299.5084457397461,56.004974365234375,148.75575256347656,0.8702270984649658
391,236.71688842773438,273.3116455078125,56.068359375,132.98394775390625,0.7571941018104553
392,233.55327606201172,267.3998565673828,55.33058166503906,144.31307983398438,0.8782441020011902
393,232.7343292236328,257.2945556640625,54.527069091796875,147.34698486328125,0.8661367297172546
394,231.16791534423828,235.37908935546875,52.69090270996094,130.41973876953125,0.774778425693512
395,226.8659439086914,228.49514770507812,52.31245422363281,136.29107666015625,0.8473612070083618
396,222.7039566040039,218.4122772216797,50.15824890136719,133.19033813476562,0.857649564743042
397,220.2924346923828,203.8902130126953,48.579376220703125,128.30636596679688,0.8871945142745972
398,219.6024627685547,198.54306030273438,47.356842041015625,130.66766357421875,0.8971630334854126
399,219.2107696533203,187.4339256286621,47.3857421875,126.1471939086914,0.8796146512031555
400,219.6926498413086,177.39762115478516,45.42979431152344,121.21955871582031,0.868155300617218
401,219.77896118164062,175.435302734375,44.5198974609375,128.06607055664062,0.8675788640975952
402,221.08676147460938,164.0935287475586,39.9078369140625,120.11933898925781,0.810154139995575
403,223.3455352783203,158.2881965637207,41.062744140625,117.0176010131836,0.802454948425293
404,230.78936004638672,156.02112197875977,46.89424133300781,117.83763885498047,0.819878339767456
405,234.8528594970703,150.4914779663086,43.644866943359375,116.18867492675781,0.8597369194030762
406,241.3384246826172,149.42237854003906,36.810333251953125,114.2147216796875,0.7759041786193848
407,244.7319793701172,146.83005142211914,36.978302001953125,118.21089935302734,0.8263688087463379
408,243.57836151123047,150.6490249633789,35.59510803222656,108.05479431152344,0.7857193946838379
409,242.56348419189453,141.1476821899414,40.53257751464844,122.25614929199219,0.8245058059692383
410,237.26773071289062,131.92992782592773,40.51934814453125,115.06012725830078,0.8461859822273254
411,318.0606689453125,154.67995834350586,44.75140380859375,116.2181167602539,0.7458050847053528
412,310.3095245361328,154.67180252075195,59.623077392578125,118.6456527709961,0.8643993139266968
413,230.5420913696289,132.2140712738037,38.39228820800781,138.20753860473633,0.828433632850647
414,226.5306396484375,112.27319717407227,35.245361328125,108.2887191772461,0.7175482511520386
415,288.1322784423828,143.21100997924805,42.335845947265625,118.93573760986328,0.837548017501831
416,212.829833984375,103.56733512878418,34.52130126953125,107.23260879516602,0.8707172870635986
417,210.67266082763672,99.99582862854004,30.445510864257812,108.18174362182617,0.7800063490867615
418,207.80622100830078,96.11141014099121,29.956588745117188,108.64796829223633,0.7824627757072449
419,270.9059600830078,127.792724609375,44.393951416015625,115.98208618164062,0.8340218663215637
420,263.5838165283203,119.9673843383789,38.591522216796875,108.08552551269531,0.8452507257461548
421,258.8463897705078,114.18318176269531,38.707733154296875,108.89602661132812,0.7875568270683289
422,255.564208984375,111.5070915222168,37.71661376953125,113.89020538330078,0.8523786664009094
423,253.3658218383789,107.7974853515625,36.22636413574219,115.60577392578125,0.82472163438797
424,413.644775390625,145.4759407043457,54.06768798828125,112.50945281982422,0.279297411441803
425,249.68666076660156,94.16337203979492,37.801116943359375,105.59803009033203,0.8016274571418762
426,245.11009979248047,89.56264877319336,35.96473693847656,102.01990509033203,0.8352961540222168
427,240.36605834960938,84.03166961669922,35.564453125,101.13963317871094,0.8926992416381836
428,238.62158203125,82.79592323303223,34.24591064453125,97.30817794799805,0.6917011141777039
429,413.52882385253906,146.00775909423828,52.897613525390625,113.16777038574219,0.2822984457015991
430,413.4590759277344,145.82958221435547,53.70001220703125,112.87336730957031,0.30150309205055237
431,413.7891082763672,145.94436264038086,54.241119384765625,113.03247833251953,0.3190789818763733
432,413.1211853027344,145.75324630737305,52.89630126953125,112.3898696899414,0.3450033664703369
433,413.32501220703125,145.68308639526367,53.19140625,112.2618179321289,0.27759647369384766
434,413.458984375,145.58690643310547,54.06463623046875,112.13728332519531,0.2680317163467407
435,413.3525390625,145.57128524780273,54.2254638671875,112.34296417236328,0.2834644615650177
436,,,,,0.0
437,412.91973876953125,145.4476089477539,53.35888671875,111.92124938964844,0.27375322580337524
438,413.00733947753906,145.5301170349121,53.319305419921875,111.9339370727539,0.29061418771743774
439,413.01416015625,145.56078720092773,53.50701904296875,111.96143341064453,0.30179786682128906
440,413.1202087402344,145.5443229675293,53.77520751953125,112.11383819580078,0.31096261739730835
441,413.32313537597656,145.44113540649414,54.344818115234375,112.0482406616211,0.2770325839519501
442,413.31512451171875,145.4115104675293,54.287353515625,111.94416046142578,0.27746114134788513
443,,,,,0.0
444,,,,,0.0
445,,,,,0.0
446,,,,,0.0
447,,,,,0.0
448,,,,,0.0
449,43.14641189575195,270.0500717163086,20.004638671875,53.23066711425781,0.3610903322696686
450,,,,,0.0
451,66.98094177246094,230.77640533447266,60.221435546875,117.83848571777344,0.8297587037086487
452,79.79196739196777,226.9722671508789,38.86307144165039,116.31993103027344,0.7571362853050232
453,94.07638931274414,223.67865753173828,42.429420471191406,122.64591979980469,0.6885145306587219
